author_id,rating,submission_time,review_text,product_id
1837852427,5,2015-08-19,It’s very rare to find a product that addresses so many concerns all at once. My biggest problem is texture and acne prone. Every time I wear makeup the texture of my skin gets bumpy. I’ve tried tons and tons of makeup and realized it must be a base ingredient that is in most if not all makeup. So the solution to my problem would be skincare. After years of trying multiple products this is the only one that I see instant results with. I wake up and all the little bumps that never come to the surface are gone and I’m left with baby soft/smooth skin. I can’t recommend it enough!,P392246
1969626063,4,2021-10-30,"I am used to using higher end eye products, but was pleasantly surprised how well this lived up to my usuals. It’s thick but glides on smoothly and stays in place. It has a refreshing scent that seems to act also as a cooling and possibly depuffing agent. I would buy again.",P422905
1791315232,2,2018-03-29,I gave this a shot because it said it was for oily skin but it did not work for me. It made me an oil can. I was dripping with oils by like the 2nd hour. I don’t like the smell. It reminds me of men’s aftershave. I will be returning this. I have really oily skin for reference,P394639
11101291714,5,2021-08-30,"I started with the youth system to try it out and see if this product works for my skin. I have hypersensitive combination skin. Trying out new products is scary because it can go really bad or ok.Recently moved from the east coast to Colorado and my skin has been the most dry it has ever been. So again, I started with the youth system that includes the cleanser, am and pm serum, dream eye cream, moisturizer and and mask to use 2x a week.A little goes a long way. After about a week I had to run low on the moisturizer which you use day and night so I ran out to Sephora to pick up the full bottle and this dream mask here that is not included in the kit along with the toner. The serums I won’t need to replace for full size for maybe another few months, I have about 2 uses of the day mask and will need to upgrade to the full size cleanser soon (I’m on week 2) as I use this as directed daily. To say my skin did a complete 360 is an understatement. The dark circles under my eyes are gone, no more red blotches, no more dryness and no more excessive oiliness in my tzone. The products are clean and pro vegan. I recommend giving this a try especially if you live in dry climates.",P440307
9062494522,5,2022-06-27,"Smells a bit chemical-y but otherwise pretty good. You get the peony smell lightly, the color is mild, and goes on very smooth. The size is perfect for my little purses. The price is good for the product, especially for something from Fresh. Gifted by Fresh.",P500777
5976948630,4,2017-03-08,"I have this on my face right as I am typing up this review. Do not get me wrong, this mask works. I’ve seen result from using it, but if you are sensitive to scents, you may want to try a sample first before getting the full size. I wouldn’t have ever said that I am particularly sensitive to product scents, but I force myself to tolerate this one since I’ve paid for it and all. It smells like rancid play doh. (It’s the only thing I can think of to compare to and I am not even that familiar with the smell of play doh!) Plasticky and herbal at the same time. I believe it is just the scent of the product and not from any type of fragrance added in. Like I mentioned though, it works, but be warned.",P203616
944810155,5,2015-11-11,"I truly love everything about this product - the texture, the cleansing, the feel of my skin after using it - everything. I went looking for this a couple of months ago when i first read about it, but was unable to find it then. So glad I finally did!",P453816
1976782934,5,2022-01-06,"really love everything dermologica and love how you can control the amount of exfoliant used through the powder. my skin feels so refreshed and smooth, ready for a derm moisturizer after. highly recommend if you’re looking for a gentle exfoliant for your routine!",P423688
1297606225,5,2022-05-30,"This sunscreen feels like it will be kind of thick on your skin at first, but it’s really more like a thin moisturizer,  so it absorbs quickly without becoming tacky.  I did not notice any kind of fragrance at all, nor any white cast. I honestly think I need to really put this to the test when the hotter, more humid weather comes, but all in all, this is worth it - way better than any cheaper sunscreens I’ve tried.",P482742
5739526459,5,2017-02-06,"I hardly ever write reviews and if I do, it’s either because I feel strongly for or against it. For this mask, I LOVE it. I highly recommend it to anyone. My nose is very bumpy and this mask cleared it up after one use. They suggest using it for a few days in a row starting out so I can’t wait to see what my skin does!",P400207
7097706529,4,2020-12-16,"I was gifted this by Glow Recipe, it has a nice silky texture which I enjoy. It doesn’t help the longevity of my makeup but it does produce a nice subtle glow!",P466123
1378338877,5,2009-04-08,It smells good and moisturizes better than any other lip balm I have ever tried!,P42205
22919721648,2,2021-07-24,"I had to use so much of the product for the colour to show up but even then the results were very subtle and not very noticeable, coming from someone with very fair skin. If you actually want to look tan I would suggest trying the dark tanning drops.",P431180
6322701727,1,2021-12-01,"Absolute Junk.  The packaging on this is a mess, as you can see it will get everywhere no matter how you store it.  Also, do not fly with this product because that also causes it to explode.  On top of that it isn’t an effective sunscreen, wore it in Florida last week and was outside for approximately 30 minutes, my face was fried.  FRIED.  I have no issues with other sunscreen products, but this one doesn’t work at all.",P482320
29871860699,1,2023-03-17,"Horrible product! I was very influenced from social media to buy it and I thought I would love it but it made me break out like crazy! I was confused at first and thought it was something else like maybe my makeup or another product that I had bought, but no it was this moisturizer. I would never recommend it and I have heard that it has ingredients that clogs pores. BE AWARE this product is really bad and creates break outs.",P427421
6127923806,4,2021-08-02,"To make the product not tug on your eyes (as other reviews have mentioned it does), I hold the stick to my under eye area for a few seconds to warm it up. It easily glides under my eyes once I do that! I apply this before bed and haven’t had any issues with product migrating into my eyes while I sleep (which I’ve had with other products) so thats nice. The only thing is I’ve noticed my eyes are a bit puffier when I wake up, which could be from lack of sleep...or this item... , BUT my under eye area is very smooth!",P467038
2213481777,3,2021-04-30,"This seems like a nice gentle, creamy cleanser for sensitive skin, and it left my face feeling clean without being tight. But I cannot get past the very, VERY strong plastic/chemical smell. I have never used another unscented product with such a strong and off-putting smell. There are other gentle, unscented cleansers out there that are less noxious (Paula’s Choice and Clinique come to mind).",P248404
1377925606,5,2018-04-16,This is by far my staple night cream. Let me start by saying i have VERY oily skin that is also acne prone... this cream does not break me out or irritate my skin at all.This has such a nice Souffle texture that feels amazing on the skin. I go to bed feeling so hydrated,P456418
1060009239,4,2011-07-26,"this cleanser is gentle, it feels great on your skin, and it removes makeup effectively.i dont think it foams that great but i still like the product.",P7880
7634978615,3,2022-02-16,"It’s an ok product. I know the ingredients in it are for  long term effects, so that isn’t my concern. It didn’t break me out or anything,  I personally just don’t love the consistency or using it. I have switched to the Buffet plus Copper and I like this wayyy more. I have seen more instant results and the consistency is better. Again nothing wrong with the product itself, just more of a preference issue.",P427420
5051402611,5,2014-12-08,"This is so amazing!!! Holy Grail product. Before this, my skin was in a constant battle with pimples, zits, and post-acne redness (for about 6 years!!!) and now my skin is almost completely clear and my hyper pigmentation is greatly reduced!! I’ve been getting so many compliments on how clear and great my skin looks. I used this religiously every night for about a month and now I’m on my second pack so I might spread it out more now that my skin is FINALLY under control! If acne treatments don’t work well for you, TRY THIS. Even though it’s not listed as acne-fighting, it’s helped tremendously!",P377533
7075998816,5,2020-08-06,A little goes a long way with this product! It’s has a slight fragrance but I personally enjoyed it! Plus it left my skin feeling very clean but not dried out,P461537
20854385990,5,2018-07-26,"I’ve been using this product for a little over two weeks and it is doing absolute wonders for my skin. I normally have really oily skin and when I use moisturizer, my pores get clogged. This does not happen with this product! My skin is clear, smooth, and my pores are actually getting smaller. I will swear by this product from now on. You won’t be disappointed.",P463371
7719052722,4,2022-08-29,"i received 7 days packets as complimentary from Dermalogica Sampling. This exfoliator is quite nice which makes my skin soft, smooth and clean. However, it is too strong to use it daily for my skin. The second day I use it, my skin is quite red and has tingling sensation. I would recommend to use it weekly if your skin is sensitive like me.",P423688
1657053755,5,2021-05-12,"I love this cream. I have incredibly dry skin and this has helped so much. Since using this, my skin feels so much more hydrated, smooth and plump. I also have noticed my face looks brighter. The cream doesn’t have much of a scent which I prefer. I love that the cream is made with lipids and hyaluronic acid.",P479860
2630291487,3,2019-08-27,"I have been using the tatcha eye cream for a few weeks now. It has a light scent that’s not overpowering. It’s light and creaming and does seem to melt into the skin. I personally haven’t noticed any difference in my eyes since using this product. To be fair, products like this should be used consistently for at least a month to notice any differences. Also, I am only 29 and I don’t really have wrinkles or bags under my eyes so this is another reason I haven’t noticed any results. I am hopeful that with continued use this product will help me prevent any wrinkles or bags in the future. I received this product complimentary for review purposes.",P447780
6248084065,4,2021-04-12,I am 30 and I still breakout so much plus I have acne scars on my cheeks! I have been using it for 30 days! This product has made a lot of difference on my skin. I havent gotten a single pimple and so far my acne scars are starting to fade away!,P427419
999750677,2,2020-07-11,"Disappointed. I’m pale with a rather sallow complexion, I was hoping this would give me a bit of a pleasant “glow”. I added it to my moisturizer and forgot I’d done so when later in the day my husband asked me if I was feeling OK as my skin looked yellow. He thought maybe something had happened to my liver. I explained it was this tanning product. Yeah, not the reaction or the effect I was going for, lol. Too bad as it was easy to use and the scent wasn’t unpleasant.",P431180
11208967919,5,2021-06-07,"Super absorbent cream, lightweight formula. Great for dry skin condition.",P421996
10101114216,5,2021-09-26,"I’m over 34 years old and I’m always looking for a great eye serum. This one helps me a lot with my fine lines and winkles, I have a very dry skin, so keeps my area so hydrate until next morning.I’m so obsessed and it’s my favorite so far. Love it.",P476414
1670962189,5,2019-10-04,It works super well at clearing up any acne and evening out your skintone in general.,P269122
1700183380,5,2022-01-07,Received complimentary from Dermalogica. Im usually skeptical of exfoliating products that say they’re gentle enough for daily use. But this is truly non-irritating yet effective at polishing the skin in a way that leaves it smoother immediately after. The powder is really easy to use and my skin is noticeably smoother to the touch afterwards. Highly recommend!,P423688
1924871095,5,2017-12-09,love love love this !,P392235
25399593713,5,2020-03-05,I have just tried this product out but upon first application it felt very hydrating and I love the texture. Somewhere between a gel and a cream! It feels lightweight and I am excited to use this under makes up as well as a nighttime moisturizer! Excited to use it more!,P394624
8652169109,4,2018-10-09,Amazing for taking off your face make up and is great for taking off eye make up BUT it does get into your eyes alot. It doesnt hurt but it makes it very foggy and it is hard to get out. i still use it for my eyes bc it get mascara off like a dream.,P453816
29642352139,4,2021-04-19,"I like it a lot, and it seems to help somewhat with my acne. When u rub it in it leaves a white cast but goes away when u rub it in more. A LITTLE GOES A LONG WAY, you do not need a lot at all. Too much will cause ur skin to look very shiny and I hate that especially with acne all over my face as it makes my face look gross, but overall, good product! Slightly drying.",P427417
8409527429,5,2018-11-07,"I received this complimentary to try from influenster and I’m SO glad I did. I got it just in time for the dry New England weather and ya amazing. I have sensitive skin and it’s perfect and light. The scent is not my favorite, but I love this so much it didn’t matter. I also adjusted to the scent incredibly quickly and it dissipates fast. Love how my skin is looking!",P433887
10665536331,4,2020-12-30,"It’s a good cleanser, definitely smaller than I’d like for the price but it gets the job done for my dry skin and smells really good. It lathers up in a very slippery watery way if your hands are wet so if you don’t want the product slipping down your arm, make sure your hands aren’t totally soaked!The reason I didn’t give this a 5/5 is because the nozzle unfortunately leaks and keeps forming a thick ring of product at the bottom even without being used. Assuming this is a manufacturing flaw but it’s disappointing to see the product wasted like this with its high cost.",P441644
8844678860,5,2017-05-26,I have bought this twice now. Really makes my skin  feel fresh and smooth and helps with acne.,P269122
10834962007,5,2021-01-17,Love love love this.  Ive lost count on how many bottles ive gone through.,P427417
1910814069,5,2021-03-17,"This product was gifted by Glow Recipe in exchange for my honest review. I was honestly skeptical of this serum at first, but after trying it, I can see what makes it so special! It feels luxurious on the skin and I love how hydrating it is, especially after using retinol or BHA. My skin feels plump and soft after using it. If you’re sensitive to fragrance, this may not be for you, but I’ve had no irritation so far. Definitely recommend! Plus, the packaging is so cute!",P462699
5552471018,5,2021-06-22,"I love this toner! Tiktok made me buy this and I do not regret it. I was afraid that it would be sticky as it looked sticky from the videos I saw, but it really isn’t! It has helped my pores stay clean and have significantly improved my textured skin. I typically get a lot of texted around my nose and cheeks. I have been using this for 2 months now and my skin has become smoother and has a natural glow. My makeup has never looked this smooth. The bottle is pretty big and even after owning this for 2 months and using it 1-2 times a day, I still have more than half a bottle left. The scent is also nice, not too strong and not to mild. I am sensitive to perfumes but this has not effected me at all! Would definitely recommend!!!",P458219
1423000220,4,2020-07-18,"I would give it a 5, except for I wish the Bamboo Booster were sold separately or there were more of it. I’m out of Bamboo but still have a lot of the cleanser left. But I do love it! It’s moisturizing and exfoliating at the same time, which is rare. I’m a fan of most of the Drunk Elephant products.",P442566
2368932145,5,2022-04-26,"I’ve used this stuff for years, mainly during warmer seasons as it can be a bit drying. I use it a few times a week. I don’t use it daily as I have redness and broken capillaries on my cheeks that are sensitive. This really removes all the dirt and make up without over-drying my skin. I use it on my neck too. I have sensitive combination skin.",P122882
1335431226,5,2019-07-18,,P406712
1650931379,4,2022-08-30,I love the new bottle with the pump! Now I can get the product out in one hand without the mess. The serum is super hydrating and I love taking my time to spread it on my face and bringing it down my neck as well. I am noticing that my skin is less dry so I’m happy! Can’t wait to see more anti-aging result from long term use. Very expensive though. Kindly gifted by Algenist,P421277
22401041113,1,2019-07-02,"I wish this worked for me, I truly do. It just... didn’t. I tried it on all sorts of pimples, from tiny white heads to cystic acne under the surface, and it just did absolutely nothing. I did notice that it accumulated some sort of sticky white substance over time, but that did not seem to make any difference on my face so I’m not sure what it was. Oh well.",P421275
6861261313,3,2018-04-10,I only use it at night- if I use it during the day it leaves like gel film on my face. My skin doesn’t really soak it up... :/,P378852
5801087786,5,2019-12-28,"Easily the best make up remover I’ve ever tried. I absolutely love this product and highly recommend it. I only wear eye makeup, therefore only use this on my eyes, a small amount of this takes it all off. It just melts off. Also doesn’t irritate my eyes at all !",P450271
9959826551,5,2020-07-29,"So, I have been using this for just about a week and a half. I am really liking the consistency. The product is light and absorbs quickly. It does not pill up and has a light citrus scent. My skin looks brighter and softer already. I am really looking forward to seeing how my skin looks after a full 4 weeks.",P460779
2249756960,3,2020-11-05,"As far as I can tell, this does nothing and I do not like the texture.",P12336
7220988491,5,2018-11-03,"I love this cleanser.  My skin is normal/slightly dry and tends to react negatively to fragrance and long lists of plant abstracts, especially in my eye area, but this cleanser doesn’t irritate my face in the least and doesn’t leave me dry or squeaky.  IME this is definitely one of the best cleansers that Sephora offers.",P441644
2410168831,4,2011-06-03,"This certainly isn’t the best cleanser that’s avaliable, but it’s quite nice. It has a gel-like consistency, that feels good on your skin. As I was washing my face it didn’t feel like it was cleansing, but after rinsing the cleanser off (rinses well & leaves no residue) my face felt very clean and smooth, but not tight or dry.The smell is a bit strange and if you have a sensitive nose it can be quite overpowering when the cleanser is actually on your face, but as soon as you rinse the smell is gone as well.This isn’t the wash for me, but if you have sensitive skin or using (mostly) natural ingredients is important to you, then this is a great choice!",P7880
6237172568,5,2018-10-22,"It’s a literally a water cream! After I use this cream, there’s water on my skin instead of the usual oil or heavy cream! The best part is that it’s so moisturizing, at the same time it’s so light (probably because there’s not much oily feeling to the skin). I loooove it so much!",P418218
1357392000,5,2009-05-25,"I have been using this product for years. it keeps my eyes from looking tired and puffy, it helps keep the eye area moisturized and keeps my eye make up from caking... it even helps with those pesky little wrinkles that begin to show...",P122774
31694225655,4,2021-05-02,"I received this product free from Influenster in exchange for my honest review. I don’t normally exfoliate my face so I was excited to try this out! I have sensitive skin so this product felt very rough and scratchy on my skin, but I didn’t have any redness or irritation! I did notice my skin was very dry afterwards and I had to apply extra moisterizer. Overall my skin did feel a lot smoother and I would repurchace!",P459299
23415358848,1,2020-02-29,"Why is this so expensive? it’s an okay face wash in that it has no smell and it leaves my skin feeling semi clean. however, it definitely does not live up to it’s own claims and is in no way justified to be the price that it is. as far as claiming to take off makeup LOL no, it doesnt do this. every time I wash my face I still get a ton of product and dirt left behind that my toner is able to finally fully remove. sometimes my pores look clean after using this and sometimes they dont, so not a consistent performer by any means. it definitely did zero for my combination skin-my skin was still just as dry and just as oily in the same respective areas after using an entire full size bottle of this product day and night as they were before I used it at all. not impressed overall. I’m glad I didnt pay for the full size I used (thanks boxycharm) save your cash, this isnt worth the hype or price.",P7880
5336804004,5,2013-10-25,"This product is A-M-A-Z-I-N-G !! My face is SUPER dry, regardless of the weather, but in the winter of course, it’s get super bad. This has literally saved my skin ! I’ve always had to use really heavy and thick creams to fully moisturize my skin, and even those wouldn’t do the job 100%. This has changed my skin, made it more radiant, and of course, has basically gotten rid of my dry skin. I use this at night, since it is super oily and would not work for use during the day. I wake up with fresh, soft and hydrated skin. Let’s not forget that this cream has a bajillion other uses .. I HIGHLY recommend this product !",P377570
7406145920,2,2016-10-06,"I tried this product since i liked most of the other josie maran products so far. Unfortunately this has not done a lot for my skin (hand, elbows, etc...) it felt greasy for quite a while and shortly after not being greasy anymore my skin felt dry again. I also really did not like the smell. Way too expensive for these rather bad results. Better try the original josie maran argan oil.",P377570
5108205184,5,2019-03-22,"I Also have combo skin, and am prone to acne and late afternoon shine. I still get a little shine in the late afternoon but I didn’t experience any breakouts. It doesn’t really work very well with my Primer but that’s my only issue. Smells great and can’t use too much or too little.Using it for 2 weeks now daily and no breakouts. But my skin also doesn’t break out the same way the pictures here do. I don’t get the little pink rash-like breakouts. My advice to those getting rash like breakouts - I’d see if you have an allergy to one of the ingredients.",P428819
22105511572,4,2020-10-21,"I received a complimentary sample size of this in exchange for my review, & was able to use the product for about a week.  I really liked the texture & that it does not have a strong smell.  It was very easy to apply & I liked how smooth it made my skin feel.  Overall, I noticed a little bit of an improvement to my skin after using it for a week, but I chose to give it 4 stars because of the price.",P461933
5079312809,5,2021-08-11,Love love love this! Long lasting moisture and a little bit goes a very long way. I have combo-dry skin and found a few taps lasted all day. The texture is lovely and luxurious. Beautiful packaging as well. I would recommend.,P433520
9633172490,5,2019-07-20,I’m so happy I tried this! It made a noticeable difference after about a week. My under eyes are much brighter and my bags are gone. I can’t believe it for how cheap it is!,P427416
1666650783,5,2018-11-20,Great for night use. I learned the trick from heyclaire to use this with muji facial mask part sheet - pour enough to make the part sheets wet and put one each right under the eye for 5-8 minutes. Skin feels super pluming after :),P415771
6472319801,4,2017-08-27,"It helped unclog pores and made my skin feel energized. I would continue to use the product after it is completed. However, the bottle went extremely quick and I did not use a ton of the product at a time. I received this product as a free sample for testing",P386197
1686609921,5,2018-04-23,"Just amazing! As someone who has hormonal cystic acne and uses both day and night treatment (Clindamycin in the mornings and Retin-A micro at night), this cream has gotten rid of the excess dryness, itching, burning, and redness. By itself this cream is a bit too much for me, so I use it with La Roche Posay’s Toleraine Ultra Fluide moisturizer. I recently tried another cream and I was immediately reminded (and more so throughout the course of the day) why I love this. Wish it was in stock, I was going to get 2 more during this sale, lol!",P411539
7322966018,4,2018-05-11,"I have combo skin type and this product is amazing! It feels so refreshing, leave the skin soft and smells like cucumber",P7880
12811226216,5,2021-10-08,"Best purchase from Sephora so far. I’m switch to clean skin care and I’m so happy I bought this. My skin feels and looks healthier and calm. No ransid (old oil) smell that alot of natural skin care has. Texture of the cream is not too heavy or light, not oily either I like this better better than cerave and Dr Jart ceramidin and everything Estee Lauder (that I’ve used). If you purchase this and other clean skincare that contains oils and it smells. Just return and try another. Oils tend to smell due to  time and temperature etc",P453253
2410087565,3,2018-11-15,I’ve used this for quite a few years now for free. I keep getting these deluxe samples practically thrown at me when I purchase in store and I don’t even bother selecting this sample when I order anymore. It’s pretty average.  Disturbingly enough my body wash does about as good of a job as this. It cleans your face but certainly doesn’t remove makeup on its own. It will clean up any leftover bits of eyeliner and mascara that I can’t scrub off with makeup remover though. Used cleansers that are WAY better than this.,P449599
8786592084,5,2017-03-10,Finally a cleanser that isn’t a bunch of suds! This is such a refreshing cleanser. Leaves skin noticeably clean and in great healthy. Definitely follow up with a toner and moisturizer! Smells great and not sticky.,P416815
22833589373,5,2020-02-03,I love this cleanser. I needed a gentle cleanser for my nightly double cleanse.  This was gentle and didn’t irritate my skin or leave my extremely dry skin feeling tight.,P411387
21805606886,5,2021-05-19,It’s exactly as it’s called : aqua bomb. Super hydrating without being heavy and greasy on skin. Absorbs quickly. I have combination skin so avoid too creamy or greasy things on my face. But this hydrates my face extremely well and keeps it moist and hydrated all day. Just top it up with sunscreen and you’re good to go!!,P394639
5153660635,5,2020-07-03,Love love this product!! I leave it overnight and it really helps hydrating my skin. It’s so soothing! Even my husband uses it!,P429952
7872389743,5,2018-05-18,This moisturizer is worth the money! It have made my texture less visible and my redness go away. This is totally my favorite moisturizer,P454794
6415993179,5,2018-09-18,"If you have dry skin, this cream is a MUST. It’s absolutely amazing and I wake up with plump, hydrated, great-feeling skin. I’ve used it for years and keep coming back.",P422510
28460530825,3,2021-01-23,It’s nice. The smell was not as strong Or sweet as I was expecting. Honestly it felt like Vaseline with a slight smell to it.  I much prefer the Fresh Rose sleeping mask.,P420652
6400753003,4,2019-11-19,I’m obsessed with this product. This is my number one cleanser and I use it all the time. I might add though that I rated a 4 star because I bought it recently for the fourth tine and the formula changed; it’s more liquidy and not as foamy as it was before. Hopefully they fix that if not I’m looking for another cleanser soon!,P411387
7698472272,5,2018-02-23,"Love, love, love the feel and smell of this lip mask.  I carry it around in my purse and use it throughout the day (not just as a sleep mask.)  It comes with an adorable little spatula applicator and it’s honestly pretty huge so it should last for months and months. It smells so divine that I sometimes just take it out purely to give it a sniff (as I do with all Guerlain Meteorites products.)",P420652
7424886949,5,2019-07-25,I got this for testing purposes from top box and Laneige. This is a great product that is really nice for dry skin. I love the fact that it tones and moisturizes at the same time. It is really nice and leaves my skin soft and clean feeling. Nice product for travel as it cuts down on number of items you need to bring.,P446930
31597755199,5,2022-02-25,"This SPF is absolutely amazing! Not only does it blend right in, but it’s a part of their Watermelon Glow line, which I’m obsessed over. It smells great and leaves my skin with a glowy finish. Glow Recipe can do no wrong!",P481989
7627297097,5,2020-12-31,"I am an esthetician and have used all kinds of serums that make big claims- and am disappointed in most- this one however is impressing me after just one week! It’s lightweight but my skin still feels hydrated, it seems to be reducing fine lines, and it smells wonderful- like green tea and lightly floral but not overwhelming. I am using it day and night and anxious to see if it lightens hyperpigmentation spots and smooths fine lines further after continued use. If so, it’s a keeper!",P466155
22737135067,4,2019-03-18,"Let’s start with the scent. It smells like a hint of lemon and it doesn’t overpower your nose. The texture is oil based, and it does leave your skin smooth by the end of the process. My only concern is that it doesn’t dissolve all of my makeup. I did end up having to use a makeup wipe. Other than that, I really enjoyed this product.",P443350
7355243058,5,2022-08-26,"Went into the store thinking I was going to walk out with a super goop sunscreen because it’s so trendy right now when this one caught my eye. This sunscreen is the best I have ever tried, immediately after putting it on before my makeup my skin felt and looked so dewy and it helped my base look amazing. The formula isn’t sticky or heavy and makeup applies nicely on top. This is my new go to and I will keep on purchasing!",P482739
10009017348,5,2018-05-10,"i have a combo of oily, dry patches, and texture. this definetly helped remove the patches and retexturize, but as an exfoliant, make sure you dont overuse it or combine with too many other exfoliants",P465368
20148167084,2,2019-09-09,"First of all I really dislike the fact that Bobby Brown is not cruelty free. Past the fact of that I gave it a fair shot to see if this higher-end primer was really worth the price. Unfortunately I didn’t see a big difference even after a full 8-hour workday. I compared one half of my face with this primer and the other side of my face with my trusted Smashbox primerizer and to be honest they both looked the same both days I tested them out on opposite sides of my face. I will say I have dry sensitive skin and it did feel very soothing and did not break me out and it does have a very subtle Citrus smell to it that I did enjoy but I just don’t think it’s worth the price. I had to use a good bit just to get the soothing effect that I wanted. I like more of a moisturizing top of primer. I will stick to my primerizer from Smashbox because it goes a longer way and it is in a pump bottle that way it does not break down over time. I gave it to stars because it was not a bad product it’s just that I have tried a lot of different primers that I have loved way more than this one and a lot of them cost a lot less. It was $20 just for this sample size that I could think I could use up in less than a month. I want to say it might last two weeks. I’m trying to think of a perfect person that might really love this product. If you don’t mind it not being cruelty free, you like the smell of a subtle Citrus in your primer and you only need to spot prime this might be a great product for you.",P270594
1868958436,5,2010-01-02,"I have been using this for a year now and i am on my third or fourth bottle. I love this stuff, I also use clinique’s cleanser for oily skin and my skin has been improving ever since. This gives me just the right amount of moisture without making my face feel greasy or breaking me out. I highly recommend this to oily acne prone people out there looking for just enough moisture.",P122900
7147466459,5,2022-04-11,Best facial cream ever!!!! The difference that this treatment makes on my daily skin care routine is incredible. It leaves my skin felling hydrated and flawless. I absolutely adore it,P433520
1351650118,5,2020-01-13,"Many are saying this caused their skin to break out. Mine did too for the first few days as this sometimes happens when you try a new product. My pores probably were probably expelling the gunk my last cleanser left! This product is clean, and the glass bottle is lovely.  I plan to get the large version and reuse the mini bottle for travel. I use an exfoliating towel in the shower regularly but using this cleanser plus the towel made my skin feel amazingly smooth and clean. I’m 41 and combination my skin texture was getting bumpy but it’s been super smooth in the past 10 days of using this product, after the break out period. I’m looking forward to seeing what else this does to my skin over time. The smell is amazing - not overly perfumed, just clean. It rinses so nicely and my skin does not feel tight or greasy. Just soft and fresh.",P411387
11924381994,5,2019-09-17,I love the Tiger Grass Cream! it works good with the entire collection. I love the way that my face feels after I use it. I use the tiger grass cream as part of my p.m. routine. I received this for testing purposes,P411539
11868910273,5,2019-04-22,Its so hard for me to find good moisturizers that work and don’t break me out. I love using this under foundation or simply with some sunscreen. It collaborates perfectly with anything I use. I adore this product!,P378852
9380631874,5,2018-04-15,Great!! I am 46 with dry and sensitive skin. It gives me a natural shiny glow and hydration. love it.,P309308
1304714550,5,2010-12-09,"LOVE these cotton squares. I can remove all my makeup using one square ( and I do wear a full face of makeup). One side to do my eyes and flip it over and do my face. They are more expensive initialy but when I figured out how many cotton rounds I was using a day ( 4) versus one of these, this is hands down a better deal and it feels so soft!",P173726
22969492170,5,2021-09-29,"I’m so in love with Sunday Riley 5 Stars Retinoid + Niacinamide Eye Serum!!. I apply it before my face cream and it has helped hydration so much. I’ve seen a HUGE difference in my eye area,  I wear makeup on a regular basis and find that my eyes are in dire need of a little extra help. I love the texture of the cream it’s creamy and goes on smoothly. I highly recommend this product and it’s so gentle for every day use as well.",P476414
25397148267,5,2020-03-05,Today I’ll be reviewing Goop Beauty’s Goop Glow Microderm Instant Glow Exfoliator which was gifted to me by Goop! I absolutely fell in love with this product! It definitely opened up my skin and left it smooth with a healthy looking glow. Every time I used the exfoliator I could literally feel it scrubbing away all my impurities and it felt so good. I now use it as part of my shower routine to keep my skin feeling heathy when I feel like it needs that extra boost! Thank you so much to Goop for sending this over I would definitely recommend it to anyone looking for an amazing exfoliator!,P459299
26705416983,5,2021-03-29,I am fascinated with this product. I could feel the difference with just one application.,P442563
5120350315,5,2015-12-12,"Whether or not it’s the product balling up or dead skin actually coming off, this stuff works really well. I’ve used many drugstore exfoliators with no results even close to this. Left my skin smooth with no dryness. Well worth the money!",P450917
1248825312,5,2014-01-19,"Although I love the packaging and had heard great things, I stayed away from Rosebud Salve for years because I’m not a huge fan of overpowering rose scent or flavor. I couldn’t have been more wrong. The rose is subtle and delicate, and the balm is amazingly hydrating. My lips were in bad shape post-Polar Vortex and in one night, they were transformed.",P42204
6317834539,3,2019-12-18,"When I first got this product, I loved it. I have extremely dry skin on my face. No drugstore face lotion has worked for me and I’ve resorted to using extremely thick CBD creams, so when I got this lotion as a sample and it worked for my dry skin, I was excited. I read these reviews before purchasing the full size, and I saw many comments about little bumps. This is what I experienced, in addition to bigger breakouts. I had small bumps all over my face while using this lotion. I stopped using it, and within 3 days the bumps went away and my breakouts started clearing. The bumps started about 3 weeks after using it, and I continued to use it for 2 months with hopes that my skin just had to adjust. It just kept getting worse, so I decided to stop the use all together. I didn’t notice any changes in fine lines, but maybe I didn’t use it long enough to see any results. All in all, it works great for dry skin, but the tiny bumps all over my face and continued breakouts wasn’t worth it for me.",P427421
2090223392,4,2020-02-20,"The product is actually incredible. I’m just extremely disappointed with the smell. It reminds me of cherry cough medication, you’d think it made with Greek yogurt would have some other smell, to me it’s extremely off putting. It’s similar to a mousse/ face cream, and blends in well. I have sensitive skin and haven’t had a reaction yet.",P456207
28372879850,4,2021-05-17,Honestly it kinda helped with drawing out impurities and with redness.it does burn tho and make sure not to get it in ur eye or mouth area.,P442563
6394244677,5,2022-03-31,This cream is amazing! It’s so lightweight and makes your skin feel so soft. Definitely my holy grail.,P394639
2792945826,5,2020-01-20,Tried a sample and loved it so I bought the full size. I have rosacea and it helps on days when my skin feels really dry and red.,P411540
1715671710,5,2019-07-26,This is an awesome cleanser for dry skin. My face feels silky soft after using it. i first tried the sample in the Clean Skin & Hair Kit. The only thing I don’t like about this product is the single-use plastic container. A little goes a long way.,P450271
2140891336,5,2018-03-14,Wish I had a lifetime supply of these! Absolutely a must have!!!,P415237
